,Date,MarketPredicted,Team,Game Number,Regressor,Estimatororneigbor,Bookie Prediction,TeamAvg10Games,OpponentAvg10Games,OpponentFormOver10Games,Model Score Prediction,Model Result Prediction,FormulaPrediction,Real Score,System Result
397,"533    2021/01/29
563    2021/01/30
593    2021/02/01
609    2021/02/03
634    2021/02/04
671    2021/02/06
700    2021/02/08
727    2021/02/10
763    2021/02/12
796    2021/02/14
Name: Date, dtype: object",Teamscore,Dallas Mavericks,29,SVR,4,117,119.32,113.7,6.0,118.0,Over,Not conclusive,118,Correct
398,"563    2021/01/30
593    2021/02/01
609    2021/02/03
634    2021/02/04
671    2021/02/06
700    2021/02/08
727    2021/02/10
763    2021/02/12
796    2021/02/14
902    2021/02/22
Name: Date, dtype: object",Teamscore,Dallas Mavericks,30,SVR,4,114,121.03,113.4,6.0,118.0,Over,Not conclusive,102,Incorrect
399,"593    2021/02/01
609    2021/02/03
634    2021/02/04
671    2021/02/06
700    2021/02/08
727    2021/02/10
763    2021/02/12
796    2021/02/14
902    2021/02/22
916    2021/02/23
Name: Date, dtype: object",Teamscore,Dallas Mavericks,31,SVR,4,111,120.78,110.5,8.0,118.0,Over,Not conclusive,110,Incorrect
400,"609    2021/02/03
634    2021/02/04
671    2021/02/06
700    2021/02/08
727    2021/02/10
763    2021/02/12
796    2021/02/14
902    2021/02/22
916    2021/02/23
942    2021/02/25
Name: Date, dtype: object",Teamscore,Dallas Mavericks,32,SVR,4,112,120.87,115.1,6.0,118.0,Over,Prediction is OVER 112,97,Incorrect
401,"634    2021/02/04
671    2021/02/06
700    2021/02/08
727    2021/02/10
763    2021/02/12
796    2021/02/14
902    2021/02/22
916    2021/02/23
942    2021/02/25
973    2021/02/27
Name: Date, dtype: object",Teamscore,Dallas Mavericks,33,SVR,4,118,118.3,115.5,6.0,116.93,Under,Not conclusive,115,Correct
402,"671     2021/02/06
700     2021/02/08
727     2021/02/10
763     2021/02/12
796     2021/02/14
902     2021/02/22
916     2021/02/23
942     2021/02/25
973     2021/02/27
1005    2021/03/01
Name: Date, dtype: object",Teamscore,Dallas Mavericks,34,SVR,4,111,118.34,109.5,3.0,118.0,Over,Not conclusive,130,Correct
403,"700     2021/02/08
727     2021/02/10
763     2021/02/12
796     2021/02/14
902     2021/02/22
916     2021/02/23
942     2021/02/25
973     2021/02/27
1005    2021/03/01
1046    2021/03/03
Name: Date, dtype: object",Teamscore,Dallas Mavericks,35,SVR,4,112,117.47,108.4,3.0,116.5,Over,Not conclusive,87,Incorrect
404,"727     2021/02/10
763     2021/02/12
796     2021/02/14
902     2021/02/22
916     2021/02/23
942     2021/02/25
973     2021/02/27
1005    2021/03/01
1046    2021/03/03
1068    2021/03/10
Name: Date, dtype: object",Teamscore,Dallas Mavericks,36,SVR,4,113,113.35,109.0,6.0,115.0,Over,Not conclusive,115,Correct
405,"763     2021/02/12
796     2021/02/14
902     2021/02/22
916     2021/02/23
942     2021/02/25
973     2021/02/27
1005    2021/03/01
1046    2021/03/03
1068    2021/03/10
1072    2021/03/11
Name: Date, dtype: object",Teamscore,Dallas Mavericks,37,SVR,4,111,112.95,106.7,3.0,112.5,Over,Not conclusive,108,Incorrect
406,"796     2021/02/14
902     2021/02/22
916     2021/02/23
942     2021/02/25
973     2021/02/27
1005    2021/03/01
1046    2021/03/03
1068    2021/03/10
1072    2021/03/11
1106    2021/03/13
Name: Date, dtype: object",Teamscore,Dallas Mavericks,38,SVR,4,110,109.18,108.4,4.0,112.5,Over,Not conclusive,116,Correct
407,"902     2021/02/22
916     2021/02/23
942     2021/02/25
973     2021/02/27
1005    2021/03/01
1046    2021/03/03
1068    2021/03/10
1072    2021/03/11
1106    2021/03/13
1149    2021/03/15
Name: Date, dtype: object",Teamscore,Dallas Mavericks,39,SVR,4,109,108.79,113.4,7.0,109.0,Over,Not conclusive,99,Incorrect
408,"916     2021/02/23
942     2021/02/25
973     2021/02/27
1005    2021/03/01
1046    2021/03/03
1068    2021/03/10
1072    2021/03/11
1106    2021/03/13
1149    2021/03/15
1184    2021/03/17
Name: Date, dtype: object",Teamscore,Dallas Mavericks,40,SVR,4,109,108.52,112.0,6.0,109.0,Over,Not conclusive,105,Incorrect
409,"942     2021/02/25
973     2021/02/27
1005    2021/03/01
1046    2021/03/03
1068    2021/03/10
1072    2021/03/11
1106    2021/03/13
1149    2021/03/15
1184    2021/03/17
1204    2021/03/19
Name: Date, dtype: object",Teamscore,Dallas Mavericks,41,SVR,4,115,108.11,112.8,5.0,111.5,Under,Not conclusive,119,Incorrect
410,"973     2021/02/27
1005    2021/03/01
1046    2021/03/03
1068    2021/03/10
1072    2021/03/11
1106    2021/03/13
1149    2021/03/15
1184    2021/03/17
1204    2021/03/19
1233    2021/03/21
Name: Date, dtype: object",Teamscore,Dallas Mavericks,42,SVR,4,114,110.66,113.6,6.0,114.8,Over,Not conclusive,132,Correct
411,"1005    2021/03/01
1046    2021/03/03
1068    2021/03/10
1072    2021/03/11
1106    2021/03/13
1149    2021/03/15
1184    2021/03/17
1204    2021/03/19
1233    2021/03/21
1285    2021/03/24
Name: Date, dtype: object",Teamscore,Dallas Mavericks,43,SVR,4,116,112.49,122.5,7.0,115.5,Under,Not conclusive,128,Incorrect
412,"1046    2021/03/03
1068    2021/03/10
1072    2021/03/11
1106    2021/03/13
1149    2021/03/15
1184    2021/03/17
1204    2021/03/19
1233    2021/03/21
1285    2021/03/24
1329    2021/03/26
Name: Date, dtype: object",Teamscore,Dallas Mavericks,44,SVR,4,115,111.93,115.2,6.0,111.5,Under,Not conclusive,94,Correct
413,"1068    2021/03/10
1072    2021/03/11
1106    2021/03/13
1149    2021/03/15
1184    2021/03/17
1204    2021/03/19
1233    2021/03/21
1285    2021/03/24
1329    2021/03/26
1337    2021/03/27
Name: Date, dtype: object",Teamscore,Dallas Mavericks,45,SVR,4,114,112.79,112.1,3.0,111.5,Under,Prediction is UNDER 114,103,Correct
414,"1072    2021/03/11
1106    2021/03/13
1149    2021/03/15
1184    2021/03/17
1204    2021/03/19
1233    2021/03/21
1285    2021/03/24
1329    2021/03/26
1337    2021/03/27
1362    2021/03/29
Name: Date, dtype: object",Teamscore,Dallas Mavericks,46,SVR,4,112,111.71,113.2,7.0,112.0,Over,Not conclusive,127,Correct
415,"1106    2021/03/13
1149    2021/03/15
1184    2021/03/17
1204    2021/03/19
1233    2021/03/21
1285    2021/03/24
1329    2021/03/26
1337    2021/03/27
1362    2021/03/29
1391    2021/03/31
Name: Date, dtype: object",Teamscore,Dallas Mavericks,47,SVR,4,109,113.66,112.6,6.0,114.47,Over,Prediction is OVER 109,113,Correct
416,"1149    2021/03/15
1184    2021/03/17
1204    2021/03/19
1233    2021/03/21
1285    2021/03/24
1329    2021/03/26
1337    2021/03/27
1362    2021/03/29
1391    2021/03/31
1427    2021/04/02
Name: Date, dtype: object",Teamscore,Dallas Mavericks,48,SVR,4,105,113.19,105.0,3.0,109.0,Over,Not conclusive,99,Incorrect
417,"1184    2021/03/17
1204    2021/03/19
1233    2021/03/21
1285    2021/03/24
1329    2021/03/26
1337    2021/03/27
1362    2021/03/29
1391    2021/03/31
1427    2021/04/02
1445    2021/04/03
Name: Date, dtype: object",Teamscore,Dallas Mavericks,49,SVR,4,118,113.29,115.2,4.0,111.0,Under,Prediction is UNDER 118,109,Correct
418,"1204    2021/03/19
1233    2021/03/21
1285    2021/03/24
1329    2021/03/26
1337    2021/03/27
1362    2021/03/29
1391    2021/03/31
1427    2021/04/02
1445    2021/04/03
1486    2021/04/05
Name: Date, dtype: object",Teamscore,Dallas Mavericks,50,SVR,4,108,113.75,102.9,4.0,112.0,Over,Not conclusive,111,Correct
419,"1233    2021/03/21
1285    2021/03/24
1329    2021/03/26
1337    2021/03/27
1362    2021/03/29
1391    2021/03/31
1427    2021/04/02
1445    2021/04/03
1486    2021/04/05
1505    2021/04/07
Name: Date, dtype: object",Teamscore,Dallas Mavericks,51,SVR,4,113,112.69,116.2,6.0,110.0,Under,Not conclusive,93,Correct
420,"1285    2021/03/24
1329    2021/03/26
1337    2021/03/27
1362    2021/03/29
1391    2021/03/31
1427    2021/04/02
1445    2021/04/03
1486    2021/04/05
1505    2021/04/07
1533    2021/04/08
Name: Date, dtype: object",Teamscore,Dallas Mavericks,52,SVR,4,113,108.63,115.7,7.0,110.0,Under,Not conclusive,116,Incorrect
421,"1329    2021/03/26
1337    2021/03/27
1362    2021/03/29
1391    2021/03/31
1427    2021/04/02
1445    2021/04/03
1486    2021/04/05
1505    2021/04/07
1533    2021/04/08
1586    2021/04/11
Name: Date, dtype: object",Teamscore,Dallas Mavericks,53,SVR,4,112,107.32,118.1,6.0,110.0,Under,Not conclusive,117,Incorrect
422,"1337    2021/03/27
1362    2021/03/29
1391    2021/03/31
1427    2021/04/02
1445    2021/04/03
1486    2021/04/05
1505    2021/04/07
1533    2021/04/08
1586    2021/04/11
1600    2021/04/12
Name: Date, dtype: object",Teamscore,Dallas Mavericks,54,SVR,4,109,109.63,103.8,3.0,110.0,Over,Not conclusive,95,Incorrect
423,"1362    2021/03/29
1391    2021/03/31
1427    2021/04/02
1445    2021/04/03
1486    2021/04/05
1505    2021/04/07
1533    2021/04/08
1586    2021/04/11
1600    2021/04/12
1620    2021/04/14
Name: Date, dtype: object",Teamscore,Dallas Mavericks,55,SVR,4,111,108.94,112.8,6.0,112.0,Over,Not conclusive,114,Correct
424,"1391    2021/03/31
1427    2021/04/02
1445    2021/04/03
1486    2021/04/05
1505    2021/04/07
1533    2021/04/08
1586    2021/04/11
1600    2021/04/12
1620    2021/04/14
1668    2021/04/16
Name: Date, dtype: object",Teamscore,Dallas Mavericks,56,SVR,4,107,107.46,101.2,2.0,110.07,Over,Not conclusive,109,Correct
425,"1427    2021/04/02
1445    2021/04/03
1486    2021/04/05
1505    2021/04/07
1533    2021/04/08
1586    2021/04/11
1600    2021/04/12
1620    2021/04/14
1668    2021/04/16
1699    2021/04/18
Name: Date, dtype: object",Teamscore,Dallas Mavericks,57,SVR,4,119,107.0,119.8,8.0,109.0,Under,Not conclusive,107,Correct
426,"1445    2021/04/03
1486    2021/04/05
1505    2021/04/07
1533    2021/04/08
1586    2021/04/11
1600    2021/04/12
1620    2021/04/14
1668    2021/04/16
1699    2021/04/18
1744    2021/04/21
Name: Date, dtype: object",Teamscore,Dallas Mavericks,58,SVR,4,111,108.08,113.3,6.0,110.07,Under,Not conclusive,127,Incorrect
427,"1486    2021/04/05
1505    2021/04/07
1533    2021/04/08
1586    2021/04/11
1600    2021/04/12
1620    2021/04/14
1668    2021/04/16
1699    2021/04/18
1744    2021/04/21
1760    2021/04/22
Name: Date, dtype: object",Teamscore,Dallas Mavericks,59,SVR,4,105,109.94,106.1,5.0,112.5,Over,Not conclusive,115,Correct
428,"1505    2021/04/07
1533    2021/04/08
1586    2021/04/11
1600    2021/04/12
1620    2021/04/14
1668    2021/04/16
1699    2021/04/18
1744    2021/04/21
1760    2021/04/22
1789    2021/04/24
Name: Date, dtype: object",Teamscore,Dallas Mavericks,60,SVR,4,105,110.31,108.2,6.0,111.5,Over,Prediction is OVER 105,108,Correct
429,"1533    2021/04/08
1586    2021/04/11
1600    2021/04/12
1620    2021/04/14
1668    2021/04/16
1699    2021/04/18
1744    2021/04/21
1760    2021/04/22
1789    2021/04/24
1811    2021/04/26
Name: Date, dtype: object",Teamscore,Dallas Mavericks,61,SVR,4,118,111.94,120.2,7.0,111.5,Under,Not conclusive,106,Correct
430,"1586    2021/04/11
1600    2021/04/12
1620    2021/04/14
1668    2021/04/16
1699    2021/04/18
1744    2021/04/21
1760    2021/04/22
1789    2021/04/24
1811    2021/04/26
1831    2021/04/27
Name: Date, dtype: object",Teamscore,Dallas Mavericks,62,SVR,4,112,111.11,107.9,4.0,111.5,Under,Prediction is UNDER 112,133,Incorrect
431,"1600    2021/04/12
1620    2021/04/14
1668    2021/04/16
1699    2021/04/18
1744    2021/04/21
1760    2021/04/22
1789    2021/04/24
1811    2021/04/26
1831    2021/04/27
1863    2021/04/29
Name: Date, dtype: object",Teamscore,Dallas Mavericks,63,SVR,4,111,112.69,111.3,6.0,111.5,Over,Prediction is OVER 111,115,Correct
432,"1620    2021/04/14
1668    2021/04/16
1699    2021/04/18
1744    2021/04/21
1760    2021/04/22
1789    2021/04/24
1811    2021/04/26
1831    2021/04/27
1863    2021/04/29
1909    2021/05/01
Name: Date, dtype: object",Teamscore,Dallas Mavericks,64,SVR,4,118,114.99,111.2,2.0,114.27,Under,Prediction is UNDER 118,125,Incorrect
433,"1668    2021/04/16
1699    2021/04/18
1744    2021/04/21
1760    2021/04/22
1789    2021/04/24
1811    2021/04/26
1831    2021/04/27
1863    2021/04/29
1909    2021/05/01
1924    2021/05/02
Name: Date, dtype: object",Teamscore,Dallas Mavericks,65,SVR,4,119,115.94,119.3,5.0,112.0,Under,Not conclusive,99,Correct
434,"1699    2021/04/18
1744    2021/04/21
1760    2021/04/22
1789    2021/04/24
1811    2021/04/26
1831    2021/04/27
1863    2021/04/29
1909    2021/05/01
1924    2021/05/02
1944    2021/05/04
Name: Date, dtype: object",Teamscore,Dallas Mavericks,66,SVR,4,107,115.12,106.2,6.0,115.0,Over,Not conclusive,127,Correct
435,"1744    2021/04/21
1760    2021/04/22
1789    2021/04/24
1811    2021/04/26
1831    2021/04/27
1863    2021/04/29
1909    2021/05/01
1924    2021/05/02
1944    2021/05/04
1982    2021/05/06
Name: Date, dtype: object",Teamscore,Dallas Mavericks,67,SVR,4,116,117.18,116.0,4.0,115.0,Under,Not conclusive,113,Correct
436,"1760    2021/04/22
1789    2021/04/24
1811    2021/04/26
1831    2021/04/27
1863    2021/04/29
1909    2021/05/01
1924    2021/05/02
1944    2021/05/04
1982    2021/05/06
1999    2021/05/07
Name: Date, dtype: object",Teamscore,Dallas Mavericks,68,SVR,4,112,115.61,118.4,7.0,113.93,Over,Prediction is OVER 112,110,Incorrect
437,"1789    2021/04/24
1811    2021/04/26
1831    2021/04/27
1863    2021/04/29
1909    2021/05/01
1924    2021/05/02
1944    2021/05/04
1982    2021/05/06
1999    2021/05/07
2023    2021/05/09
Name: Date, dtype: object",Teamscore,Dallas Mavericks,69,SVR,4,112,115.2,120.3,8.0,114.0,Over,Prediction is OVER 112,124,Correct
438,"1811    2021/04/26
1831    2021/04/27
1863    2021/04/29
1909    2021/05/01
1924    2021/05/02
1944    2021/05/04
1982    2021/05/06
1999    2021/05/07
2023    2021/05/09
2051    2021/05/11
Name: Date, dtype: object",Teamscore,Dallas Mavericks,70,SVR,4,113,116.76,111.4,6.0,114.0,Over,Not conclusive,104,Incorrect
439,"1831    2021/04/27
1863    2021/04/29
1909    2021/05/01
1924    2021/05/02
1944    2021/05/04
1982    2021/05/06
1999    2021/05/07
2023    2021/05/09
2051    2021/05/11
2080    2021/05/12
Name: Date, dtype: object",Teamscore,Dallas Mavericks,71,SVR,4,116,116.75,113.3,3.0,119.5,Over,Not conclusive,125,Correct
440,"1863    2021/04/29
1909    2021/05/01
1924    2021/05/02
1944    2021/05/04
1982    2021/05/06
1999    2021/05/07
2023    2021/05/09
2051    2021/05/11
2080    2021/05/12
2116    2021/05/14
Name: Date, dtype: object",Teamscore,Dallas Mavericks,72,SVR,4,113,115.76,114.5,6.0,114.5,Over,Prediction is OVER 113,114,Correct
441,"24     2020/12/23
36     2020/12/25
84     2020/12/28
90     2020/12/29
151    2021/01/01
168    2021/01/03
207    2021/01/05
238    2021/01/07
264    2021/01/09
Name: Date, dtype: object",Teamscore,Denver Nuggets,10,SVR,4,111,116.98,107.78,4.0,117.0,Over,Not conclusive,115,Correct
442,"24     2020/12/23
36     2020/12/25
84     2020/12/28
90     2020/12/29
151    2021/01/01
168    2021/01/03
207    2021/01/05
238    2021/01/07
264    2021/01/09
279    2021/01/10
Name: Date, dtype: object",Teamscore,Denver Nuggets,11,SVR,4,107,116.75,105.1,2.0,116.07,Over,Not conclusive,114,Correct
443,"36     2020/12/25
84     2020/12/28
90     2020/12/29
151    2021/01/01
168    2021/01/03
207    2021/01/05
238    2021/01/07
264    2021/01/09
279    2021/01/10
306    2021/01/12
Name: Date, dtype: object",Teamscore,Denver Nuggets,12,SVR,4,114,115.89,114.4,6.0,115.73,Over,Prediction is OVER 114,116,Correct
444,"84     2020/12/28
90     2020/12/29
151    2021/01/01
168    2021/01/03
207    2021/01/05
238    2021/01/07
264    2021/01/09
279    2021/01/10
306    2021/01/12
338    2021/01/14
Name: Date, dtype: object",Teamscore,Denver Nuggets,13,SVR,4,116,116.75,112.1,3.0,115.73,Under,Not conclusive,114,Correct
445,"90     2020/12/29
151    2021/01/01
168    2021/01/03
207    2021/01/05
238    2021/01/07
264    2021/01/09
279    2021/01/10
306    2021/01/12
338    2021/01/14
377    2021/01/17
Name: Date, dtype: object",Teamscore,Denver Nuggets,14,SVR,4,110,115.56,104.5,3.0,115.07,Over,Not conclusive,105,Incorrect
446,"151    2021/01/01
168    2021/01/03
207    2021/01/05
238    2021/01/07
264    2021/01/09
279    2021/01/10
306    2021/01/12
338    2021/01/14
377    2021/01/17
399    2021/01/19
Name: Date, dtype: object",Teamscore,Denver Nuggets,15,SVR,4,114,114.6,113.6,7.0,115.5,Over,Not conclusive,119,Correct
447,"168    2021/01/03
207    2021/01/05
238    2021/01/07
264    2021/01/09
279    2021/01/10
306    2021/01/12
338    2021/01/14
377    2021/01/17
399    2021/01/19
429    2021/01/22
Name: Date, dtype: object",Teamscore,Denver Nuggets,16,SVR,4,109,116.47,114.6,8.0,116.5,Over,Prediction is OVER 109,130,Correct
448,"207    2021/01/05
238    2021/01/07
264    2021/01/09
279    2021/01/10
306    2021/01/12
338    2021/01/14
377    2021/01/17
399    2021/01/19
429    2021/01/22
446    2021/01/23
Name: Date, dtype: object",Teamscore,Denver Nuggets,17,SVR,4,109,117.03,114.5,8.0,116.5,Over,Prediction is OVER 109,120,Correct
449,"238    2021/01/07
264    2021/01/09
279    2021/01/10
306    2021/01/12
338    2021/01/14
377    2021/01/17
399    2021/01/19
429    2021/01/22
446    2021/01/23
476    2021/01/25
Name: Date, dtype: object",Teamscore,Denver Nuggets,18,SVR,4,115,116.67,113.2,7.0,116.28,Over,Not conclusive,117,Correct
450,"264    2021/01/09
279    2021/01/10
306    2021/01/12
338    2021/01/14
377    2021/01/17
399    2021/01/19
429    2021/01/22
446    2021/01/23
476    2021/01/25
501    2021/01/27
Name: Date, dtype: object",Teamscore,Denver Nuggets,19,SVR,4,115,116.59,113.6,4.0,115.5,Over,Not conclusive,109,Incorrect
451,"279    2021/01/10
306    2021/01/12
338    2021/01/14
377    2021/01/17
399    2021/01/19
429    2021/01/22
446    2021/01/23
476    2021/01/25
501    2021/01/27
534    2021/01/29
Name: Date, dtype: object",Teamscore,Denver Nuggets,20,SVR,4,116,115.93,106.1,2.0,115.07,Under,Prediction is UNDER 116,109,Correct
452,"306    2021/01/12
338    2021/01/14
377    2021/01/17
399    2021/01/19
429    2021/01/22
446    2021/01/23
476    2021/01/25
501    2021/01/27
534    2021/01/29
577    2021/01/31
Name: Date, dtype: object",Teamscore,Denver Nuggets,21,SVR,4,111,115.57,103.9,3.0,116.5,Over,Not conclusive,128,Correct
453,"338    2021/01/14
377    2021/01/17
399    2021/01/19
429    2021/01/22
446    2021/01/23
476    2021/01/25
501    2021/01/27
534    2021/01/29
577    2021/01/31
628    2021/02/04
Name: Date, dtype: object",Teamscore,Denver Nuggets,22,SVR,4,107,116.54,102.2,4.0,115.5,Over,Not conclusive,93,Incorrect
454,"377    2021/01/17
399    2021/01/19
429    2021/01/22
446    2021/01/23
476    2021/01/25
501    2021/01/27
534    2021/01/29
577    2021/01/31
628    2021/02/04
658    2021/02/06
Name: Date, dtype: object",Teamscore,Denver Nuggets,23,SVR,4,121,114.44,114.5,3.0,115.5,Under,Prediction is UNDER 121,114,Correct
455,"399    2021/01/19
429    2021/01/22
446    2021/01/23
476    2021/01/25
501    2021/01/27
534    2021/01/29
577    2021/01/31
628    2021/02/04
658    2021/02/06
699    2021/02/08
Name: Date, dtype: object",Teamscore,Denver Nuggets,24,SVR,4,116,115.41,113.8,5.0,115.5,Under,Not conclusive,112,Correct
456,"429    2021/01/22
446    2021/01/23
476    2021/01/25
501    2021/01/27
534    2021/01/29
577    2021/01/31
628    2021/02/04
658    2021/02/06
699    2021/02/08
729    2021/02/10
Name: Date, dtype: object",Teamscore,Denver Nuggets,25,SVR,4,114,114.85,115.3,9.0,115.5,Over,Prediction is OVER 114,133,Correct
457,"446    2021/01/23
476    2021/01/25
501    2021/01/27
534    2021/01/29
577    2021/01/31
628    2021/02/04
658    2021/02/06
699    2021/02/08
729    2021/02/10
765    2021/02/12
Name: Date, dtype: object",Teamscore,Denver Nuggets,26,SVR,4,116,114.82,114.3,6.0,113.0,Under,Not conclusive,97,Correct
458,"476    2021/01/25
501    2021/01/27
534    2021/01/29
577    2021/01/31
628    2021/02/04
658    2021/02/06
699    2021/02/08
729    2021/02/10
765    2021/02/12
790    2021/02/14
Name: Date, dtype: object",Teamscore,Denver Nuggets,27,SVR,4,109,112.54,105.3,6.0,113.0,Over,Not conclusive,122,Correct
459,"501    2021/01/27
534    2021/01/29
577    2021/01/31
628    2021/02/04
658    2021/02/06
699    2021/02/08
729    2021/02/10
765    2021/02/12
790    2021/02/14
813    2021/02/16
Name: Date, dtype: object",Teamscore,Denver Nuggets,28,SVR,4,111,112.86,107.3,6.0,110.5,Under,Not conclusive,99,Correct
460,"534    2021/01/29
577    2021/01/31
628    2021/02/04
658    2021/02/06
699    2021/02/08
729    2021/02/10
765    2021/02/12
790    2021/02/14
813    2021/02/16
825    2021/02/17
Name: Date, dtype: object",Teamscore,Denver Nuggets,29,SVR,4,120,112.05,116.1,7.0,113.0,Under,Not conclusive,128,Incorrect
461,"577    2021/01/31
628    2021/02/04
658    2021/02/06
699    2021/02/08
729    2021/02/10
765    2021/02/12
790    2021/02/14
813    2021/02/16
825    2021/02/17
852    2021/02/19
Name: Date, dtype: object",Teamscore,Denver Nuggets,30,SVR,4,0,114.06,121.3,9.0,117.0,Over,Prediction is OVER 0,120,Correct
